
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
432, 0, 11082395, 1020735, 3065997
433, 0, 1017113, 1020727, 3065997
433, 1522553053, 381616179, 1020727, 3065997
434, 0, 967082, 1020604, 3065997
435, 0, 739345, 1019958, 3065997
435, 0, 11065238, 1019958, 3065997
436, 0, 1001623, 1019916, 3065997
436, 1522553053, 422017389, 1019916, 3065997
437, 0, 1074768, 1020041, 3065997
438, 0, 770469, 1019472, 3065997
438, 0, 11093393, 1019472, 3065997
439, 0, 1029777, 1019495, 3065997
439, 1522553053, 462454014, 1019495, 3065997
440, 0, 963653, 1019369, 3065997
441, 0, 743468, 1018744, 3065997
441, 0, 11082694, 1018744, 3065997
442, 0, 1013402, 1018732, 3065997
442, 1522553053, 502854234, 1018732, 3065997
443, 0, 1031860, 1018761, 3065997
444, 0, 743133, 1018141, 3065997
444, 0, 11063506, 1018141, 3065997
445, 0, 999838, 1018100, 3065997
445, 1522553053, 543286433, 1018100, 3065997
446, 0, 975276, 1018004, 3065997
447, 0, 743425, 1017390, 3065997
447, 0, 11079317, 1017390, 3065997
448, 0, 1018515, 1017392, 3065997
448, 1522553053, 583709569, 1017392, 3065997
449, 0, 967286, 1017281, 3065997
450, 0, 728142, 1016639, 3065997
450, 0, 11086848, 1016639, 3065997
451, 0, 1030836, 1016670, 3065997
451, 1522553053, 624114737, 1016670, 3065997
452, 0, 970961, 1016569, 3065997
453, 0, 737547, 1015954, 3065997
453, 0, 11079899, 1015954, 3065997
454, 0, 1017117, 1015956, 3065997
454, 1522553053, 664538341, 1015956, 3065997
455, 0, 976253, 1015869, 3065997
456, 0, 739765, 1015264, 3065997
456, 0, 11067741, 1015264, 3065997
457, 0, 1003553, 1015239, 3065997
457, 1522553053, 704978352, 1015239, 3065997
458, 0, 967116, 1015134, 3065997
459, 0, 747972, 1014552, 3065997
459, 0, 11077094, 1014552, 3065997
460, 0, 1015979, 1014555, 3065997
460, 1522553053, 745371385, 1014555, 3065997
461, 0, 967563, 1014454, 3065997
462, 0, 727846, 1013834, 3065997
462, 0, 11084729, 1013834, 3065997
463, 0, 1021218, 1013849, 3065997
463, 1522553053, 785778740, 1013849, 3065997
464, 0, 965249, 1013745, 3065997
465, 0, 737929, 1013152, 3065997
465, 0, 11076947, 1013152, 3065997
466, 0, 1012707, 1013152, 3065997
466, 1522553053, 826061878, 1013152, 3065997
467, 0, 970019, 1013060, 3065997
468, 0, 756761, 1012513, 3065997
468, 0, 11072915, 1012513, 3065997
469, 0, 1010862, 1012510, 3065997
469, 1522553053, 866613762, 1012510, 3065997
470, 0, 978747, 1012439, 3065997
471, 0, 741166, 1011864, 3065997
471, 0, 11075758, 1011864, 3065997
472, 0, 1012246, 1011864, 3065997
472, 1522553053, 907030701, 1011864, 3065997
473, 0, 1066328, 1011979, 3065997
474, 0, 741405, 1011409, 3065997
474, 0, 11083652, 1011409, 3065997
475, 0, 1020505, 1011428, 3065997
475, 1522553053, 947153424, 1011428, 3065997
476, 0, 987557, 1011378, 3065997
477, 0, 747372, 1010825, 3065997
477, 0, 11108891, 1010825, 3065997
478, 0, 1046733, 1010900, 3065997
478, 1522553053, 987554581, 1010900, 3065997
479, 0, 1031962, 1010943, 3065997
480, 0, 786257, 1010475, 3065997
480, 0, 11402980, 1010475, 3065997
481, 0, 1268427, 1011011, 3065997
481, 1522553054, 28304119, 1011011, 3065997
482, 0, 986940, 1010962, 3065997
483, 0, 753943, 1010430, 3065997
483, 0, 11101607, 1010430, 3065997
484, 0, 1058512, 1010529, 3065997
484, 1522553054, 68445696, 1010529, 3065997
485, 0, 986606, 1010480, 3065997
486, 0, 764598, 1009975, 3065997
486, 0, 11082992, 1009975, 3065997
487, 0, 1042814, 1010042, 3065997
487, 1522553054, 108943363, 1010042, 3065997
488, 0, 1041531, 1010106, 3065997
489, 0, 769576, 1009615, 3065997
489, 0, 11098959, 1009615, 3065997
490, 0, 1061957, 1009721, 3065997
490, 1522553054, 149283687, 1009721, 3065997
491, 0, 1036302, 1009775, 3065997
492, 0, 741064, 1009229, 3065997
492, 0, 11135291, 1009229, 3065997
493, 0, 1091987, 1009396, 3065997
493, 1522553054, 191876695, 1009396, 3065997
494, 0, 1129716, 1009639, 3065997
495, 0, 761511, 1009138, 3065997
495, 0, 11152509, 1009138, 3065997
496, 0, 1084830, 1009290, 3065997
496, 1522553054, 230163345, 1009290, 3065997
497, 0, 1037403, 1009346, 3065997
498, 0, 753000, 1008832, 3065997
498, 0, 11187747, 1008832, 3065997
499, 0, 1129444, 1009073, 3065997
499, 1522553054, 271578501, 1009073, 3065997
500, 0, 1621442, 1010297, 3065997
501, 0, 749243, 1009776, 3065997
501, 0, 11157341, 1009776, 3065997
502, 0, 1096851, 1009949, 3065997
502, 1522553054, 311702560, 1009949, 3065997
503, 0, 1106568, 1010141, 3065997
504, 0, 750873, 1009627, 3065997
504, 0, 11153503, 1009627, 3065997
505, 0, 1089315, 1009784, 3065997
505, 1522553054, 351547615, 1009784, 3065997
506, 0, 1041271, 1009846, 3065997
507, 0, 740315, 1009315, 3065997
507, 0, 11151799, 1009315, 3065997
508, 0, 1089590, 1009473, 3065997
508, 1522553054, 391964903, 1009473, 3065997
509, 0, 1038631, 1009530, 3065997
510, 0, 752414, 1009026, 3065997
510, 0, 11135669, 1009026, 3065997
511, 0, 1072679, 1009150, 3065997
511, 1522553054, 432418701, 1009150, 3065997
512, 0, 1056615, 1009242, 3065997
513, 0, 757637, 1008752, 3065997
513, 0, 11152455, 1008752, 3065997
514, 0, 1090037, 1008910, 3065997
514, 1522553054, 472850104, 1008910, 3065997
515, 0, 1054547, 1008998, 3065997
516, 0, 743226, 1008483, 3065997
516, 0, 11160700, 1008483, 3065997
517, 0, 1098803, 1008657, 3065997
517, 1522553054, 513267027, 1008657, 3065997
518, 0, 1598046, 1009794, 3065997
519, 0, 769022, 1009331, 3065997
519, 0, 11086601, 1009331, 3065997
520, 0, 1055954, 1009420, 3065997
520, 1522553054, 553594264, 1009420, 3065997
521, 0, 990047, 1009383, 3065997
522, 0, 749246, 1008885, 3065997
522, 0, 11132293, 1008885, 3065997
523, 0, 1078156, 1009017, 3065997
523, 1522553054, 593995823, 1009017, 3065997
524, 0, 1042354, 1009080, 3065997
525, 0, 757022, 1008600, 3065997
525, 0, 11154184, 1008600, 3065997
526, 0, 1092339, 1008759, 3065997
526, 1522553054, 634493319, 1008759, 3065997
527, 0, 1105546, 1008942, 3065997
528, 0, 743913, 1008441, 3065997
528, 0, 11172740, 1008441, 3065997
529, 0, 1109073, 1008631, 3065997
529, 1522553054, 674912586, 1008631, 3065997
530, 0, 1045405, 1008700, 3065997
531, 0, 785646, 1008280, 3065997
531, 0, 11144891, 1008280, 3065997
532, 0, 1081693, 1008417, 3065997
532, 1522553054, 715297479, 1008417, 3065997
533, 0, 1035369, 1008467, 3065997
534, 0, 755922, 1007995, 3065997
534, 0, 11136991, 1007995, 3065997
535, 0, 1074156, 1008118, 3065997
535, 1522553054, 755681225, 1008118, 3065997
536, 0, 1039967, 1008177, 3065997
537, 0, 748855, 1007695, 3065997
537, 0, 11150964, 1007695, 3065997
538, 0, 1089744, 1007847, 3065997
538, 1522553054, 796127055, 1007847, 3065997
539, 0, 1033316, 1007894, 3065997
540, 0, 735745, 1007391, 3065997
540, 0, 11172073, 1007391, 3065997
541, 0, 1108718, 1007578, 3065997
541, 1522553054, 836585020, 1007578, 3065997
542, 0, 1044113, 1007645, 3065997
543, 0, 737740, 1007148, 3065997
543, 0, 11146619, 1007148, 3065997
544, 0, 1091129, 1007302, 3065997
544, 1522553054, 876938611, 1007302, 3065997
545, 0, 1027982, 1007339, 3065997
546, 0, 745255, 1006859, 3065997
546, 0, 11135385, 1006859, 3065997
547, 0, 1071718, 1006977, 3065997
547, 1522553054, 917327566, 1006977, 3065997
548, 0, 1040498, 1007038, 3065997
549, 0, 744073, 1006560, 3065997
549, 0, 11181755, 1006560, 3065997
550, 0, 1119857, 1006765, 3065997
550, 1522553054, 957858915, 1006765, 3065997
551, 0, 1068117, 1006876, 3065997
552, 0, 740390, 1006394, 3065997
552, 0, 11138958, 1006394, 3065997
553, 0, 1070291, 1006509, 3065997
553, 1522553054, 998082351, 1006509, 3065997
554, 0, 986936, 1006474, 3065997
555, 0, 757072, 1006025, 3065997
555, 0, 11087932, 1006025, 3065997
556, 0, 1046087, 1006097, 3065997
556, 1522553055, 38468754, 1006097, 3065997
557, 0, 987159, 1006063, 3065997
558, 0, 780213, 1005659, 3065997
558, 0, 11091228, 1005659, 3065997
559, 0, 1055478, 1005748, 3065997
559, 1522553055, 78882500, 1005748, 3065997
560, 0, 999935, 1005738, 3065997
561, 0, 747468, 1005278, 3065997
561, 0, 11084890, 1005278, 3065997
562, 0, 1047160, 1005352, 3065997
562, 1522553055, 119306872, 1005352, 3065997
563, 0, 989951, 1005325, 3065997
564, 0, 775348, 1004918, 3065997
564, 0, 11083187, 1004918, 3065997
565, 0, 1049571, 1004997, 3065997
565, 1522553055, 159732910, 1004997, 3065997
566, 0, 992727, 1004976, 3065997
567, 0, 756196, 1004538, 3065997
567, 0, 11093619, 1004538, 3065997
568, 0, 1056878, 1004630, 3065997
568, 1522553055, 200214208, 1004630, 3065997
569, 0, 1043731, 1004698, 3065997
570, 0, 744650, 1004242, 3065997
570, 0, 11127488, 1004242, 3065997
571, 0, 1088612, 1004389, 3065997
571, 1522553055, 240669100, 1004389, 3065997
572, 0, 1056351, 1004479, 3065997
573, 0, 751123, 1004037, 3065997
573, 0, 11162400, 1004037, 3065997
574, 0, 1244617, 1004456, 3065997
574, 1522553055, 281101754, 1004456, 3065997
575, 0, 1023765, 1004489, 3065997
576, 0, 739008, 1004029, 3065997
576, 0, 11126692, 1004029, 3065997
577, 0, 1086045, 1004171, 3065997
577, 1522553055, 321511443, 1004171, 3065997
578, 0, 1012067, 1004184, 3065997
579, 0, 730018, 1003711, 3065997
579, 0, 11125463, 1003711, 3065997
580, 0, 1084607, 1003850, 3065997
580, 1522553055, 361927538, 1003850, 3065997
581, 0, 1058805, 1003944, 3065997
582, 0, 750819, 1003510, 3065997
582, 0, 11147618, 1003510, 3065997
583, 0, 1084002, 1003648, 3065997
583, 1522553055, 402433424, 1003648, 3065997
584, 0, 1031638, 1003695, 3065997
585, 0, 734589, 1003235, 3065997
585, 0, 11155295, 1003235, 3065997
586, 0, 1089699, 1003382, 3065997
586, 1522553055, 442727020, 1003382, 3065997
587, 0, 1020513, 1003411, 3065997
588, 0, 753619, 1002987, 3065997
588, 0, 11146877, 1002987, 3065997
589, 0, 1084147, 1003124, 3065997
589, 1522553055, 483238531, 1003124, 3065997
590, 0, 1048085, 1003200, 3065997
591, 0, 756713, 1002783, 3065997
591, 0, 11143616, 1002783, 3065997
592, 0, 1081616, 1002916, 3065997
592, 1522553055, 523669990, 1002916, 3065997
593, 0, 1052115, 1002998, 3065997
594, 0, 744338, 1002563, 3065997
594, 0, 11139626, 1002563, 3065997
595, 0, 1077625, 1002689, 3065997
595, 1522553055, 564063117, 1002689, 3065997
596, 0, 1033230, 1002740, 3065997
597, 0, 747065, 1002312, 3065997
597, 0, 11155272, 1002312, 3065997
598, 0, 1094468, 1002466, 3065997
598, 1522553055, 604508639, 1002466, 3065997
599, 0, 1038719, 1002526, 3065997
600, 0, 738284, 1002086, 3065997
600, 0, 11137271, 1002086, 3065997
601, 0, 1083290, 1002221, 3065997
601, 1522553055, 644886505, 1002221, 3065997
602, 0, 1043843, 1002290, 3065997
603, 0, 751481, 1001875, 3065997
603, 0, 11135728, 1001875, 3065997
604, 0, 1073884, 1001994, 3065997
604, 1522553055, 685315621, 1001994, 3065997
605, 0, 1043811, 1002063, 3065997
606, 0, 752231, 1001651, 3065997
606, 0, 11134707, 1001651, 3065997
607, 0, 1072446, 1001767, 3065997
607, 1522553055, 725714633, 1001767, 3065997
608, 0, 1035029, 1001821, 3065997
609, 0, 737668, 1001388, 3065997
609, 0, 11148373, 1001388, 3065997
610, 0, 1088925, 1001531, 3065997
610, 1522553055, 766151873, 1001531, 3065997
611, 0, 1041925, 1001597, 3065997
612, 0, 736074, 1001164, 3065997
612, 0, 11144695, 1001164, 3065997
613, 0, 1083111, 1001297, 3065997
613, 1522553055, 806536927, 1001297, 3065997
614, 0, 1074493, 1001416, 3065997
615, 0, 755412, 1001016, 3065997
615, 0, 11158565, 1001016, 3065997
616, 0, 1087972, 1001157, 3065997
616, 1522553055, 849062271, 1001157, 3065997
617, 0, 1046284, 1001230, 3065997
618, 0, 738975, 1000806, 3065997
618, 0, 11141087, 1000806, 3065997
619, 0, 1073304, 1000923, 3065997
619, 1522553055, 889434512, 1000923, 3065997
620, 0, 1031825, 1000972, 3065997
621, 0, 736442, 1000547, 3065997
621, 0, 11164960, 1000547, 3065997
622, 0, 1096761, 1000701, 3065997
622, 1522553055, 929944982, 1000701, 3065997
623, 0, 1048408, 1000777, 3065997
624, 0, 750421, 1000376, 3065997
624, 0, 11142220, 1000376, 3065997
625, 0, 1075532, 1000496, 3065997
625, 1522553055, 970327900, 1000496, 3065997
626, 0, 1041814, 1000562, 3065997
627, 0, 760077, 1000179, 3065997
627, 1, 1158643805, 1000179, 3065997
628, 0, 1094563, 1000329, 3065997
628, 1522553056, 10779411, 1000329, 3065997
629, 0, 1042667, 1000396, 3065997
630, 0, 791815, 1000065, 3065997
630, 0, 11168823, 1000065, 3065997
631, 0, 1105104, 1000231, 3065997
631, 1522553056, 51167225, 1000231, 3065997
632, 0, 1041229, 1000295, 3065997
633, 0, 740690, 999885, 3065997
633, 0, 11137854, 999885, 3065997
634, 0, 1070697, 999996, 3065997
634, 1522553056, 91594674, 999996, 3065997
635, 0, 1044895, 1000066, 3065997
636, 0, 733575, 999647, 3065997
636, 0, 11147979, 999647, 3065997
637, 0, 1081342, 999775, 3065997
637, 1522553056, 132019155, 999775, 3065997
638, 0, 1030645, 999823, 3065997
639, 0, 741720, 999420, 3065997
639, 0, 11143520, 999420, 3065997
640, 0, 1089956, 999561, 3065997
640, 1522553056, 172431448, 999561, 3065997
641, 0, 1046394, 999634, 3065997
642, 0, 741688, 999233, 3065997
642, 0, 11149946, 999233, 3065997
643, 0, 1084247, 999365, 3065997
643, 1522553056, 212859574, 999365, 3065997
644, 0, 1035581, 999421, 3065997
645, 0, 778687, 999079, 3065997
645, 0, 11146998, 999079, 3065997
646, 0, 1085518, 999212, 3065997
646, 1522553056, 253242700, 999212, 3065997
647, 0, 1035861, 999268, 3065997
648, 0, 786780, 998941, 3065997
648, 0, 11150870, 998941, 3065997
649, 0, 1089858, 999081, 3065997
649, 1522553056, 293666085, 999081, 3065997
650, 0, 1030462, 999129, 3065997
651, 0, 808203, 998836, 3065997
651, 0, 11151823, 998836, 3065997
652, 0, 1086333, 998970, 3065997
652, 1522553056, 334097905, 998970, 3065997
653, 0, 1050530, 999048, 3065997
654, 0, 736450, 998647, 3065997
654, 0, 11158506, 998647, 3065997
655, 0, 1091610, 998788, 3065997
655, 1522553056, 374504777, 998788, 3065997
656, 0, 1041172, 998852, 3065997
657, 0, 742819, 998463, 3065997
657, 0, 11141596, 998463, 3065997
658, 0, 1072980, 998576, 3065997
658, 1522553056, 414889202, 998576, 3065997
659, 0, 1044000, 998644, 3065997
660, 0, 762627, 998287, 3065997
660, 0, 11140987, 998287, 3065997
661, 0, 1078413, 998408, 3065997
661, 1522553056, 455276387, 998408, 3065997
662, 0, 1035423, 998463, 3065997
663, 0, 746445, 998083, 3065997
663, 0, 11162982, 998083, 3065997
664, 0, 1100720, 998237, 3065997
664, 1522553056, 495738519, 998237, 3065997
665, 0, 1038773, 998297, 3065997
666, 0, 744795, 997917, 3065997
666, 0, 11151436, 997917, 3065997
667, 0, 1088602, 998052, 3065997
667, 1522553056, 536174558, 998052, 3065997
668, 0, 1038372, 998112, 3065997
669, 0, 739186, 997725, 3065997
669, 0, 11134994, 997725, 3065997
670, 0, 1071743, 997835, 3065997
670, 1522553056, 576584034, 997835, 3065997
671, 0, 1040367, 997898, 3065997
672, 0, 740557, 997516, 3065997
672, 0, 11150999, 997516, 3065997
673, 0, 1087436, 997649, 3065997
673, 1522553056, 616955126, 997649, 3065997
674, 0, 1052102, 997729, 3065997
675, 0, 745364, 997356, 3065997
675, 0, 11147943, 997356, 3065997
676, 0, 1094171, 997499, 3065997
676, 1522553056, 657361581, 997499, 3065997
677, 0, 1036598, 997556, 3065997
678, 0, 757568, 997203, 3065997
678, 0, 11175720, 997203, 3065997
679, 0, 1112312, 997372, 3065997
679, 1522553056, 697814495, 997372, 3065997
680, 0, 1062551, 997467, 3065997
681, 0, 748678, 997102, 3065997
681, 0, 11173079, 997102, 3065997
682, 0, 1106235, 997262, 3065997
682, 1522553056, 738197669, 997262, 3065997
683, 0, 1044807, 997331, 3065997
684, 0, 746612, 996965, 3065997
684, 0, 11152107, 996965, 3065997
685, 0, 1085782, 997094, 3065997
685, 1522553056, 778584959, 997094, 3065997
686, 0, 1028990, 997140, 3065997
687, 0, 739127, 996765, 3065997
687, 0, 11172278, 996765, 3065997
688, 0, 1105694, 996923, 3065997
688, 1522553056, 819062924, 996923, 3065997
689, 0, 1033121, 996975, 3065997
690, 0, 751487, 996620, 3065997
690, 0, 11140107, 996620, 3065997
691, 0, 1073836, 996731, 3065997
691, 1522553056, 859409484, 996731, 3065997
692, 0, 1328967, 997211, 3065997
693, 0, 1043583, 997277, 3065997
693, 0, 11087051, 997277, 3065997
694, 0, 1019634, 997309, 3065997
694, 1522553056, 900018698, 997309, 3065997
695, 0, 963311, 997261, 3065997
696, 0, 810269, 996993, 3065997
696, 0, 11084776, 996993, 3065997
697, 0, 1017254, 997022, 3065997
697, 1522553056, 940426925, 997022, 3065997
698, 0, 976764, 996993, 3065997
699, 0, 746744, 996635, 3065997
699, 0, 11067761, 996635, 3065997
700, 0, 1001332, 996641, 3065997
700, 1522553056, 980826714, 996641, 3065997
701, 0, 979019, 996616, 3065997
702, 0, 731813, 996239, 3065997
702, 0, 11079496, 996239, 3065997
703, 0, 1013484, 996263, 3065997
703, 1522553057, 21273065, 996263, 3065997
704, 0, 970651, 996227, 3065997
705, 0, 731673, 995852, 3065997
705, 0, 11083054, 995852, 3065997
706, 0, 1018552, 995884, 3065997
706, 1522553057, 61668635, 995884, 3065997
707, 0, 977073, 995858, 3065997
708, 0, 735179, 995490, 3065997
708, 0, 11070622, 995490, 3065997
709, 0, 1004923, 995503, 3065997
709, 1522553057, 102084362, 995503, 3065997
710, 0, 1088442, 995633, 3065997
711, 0, 738528, 995272, 3065997
711, 0, 11070794, 995272, 3065997
712, 0, 1119625, 995446, 3065997
712, 1522553057, 142539567, 995446, 3065997
713, 0, 968095, 995408, 3065997
714, 0, 751981, 995068, 3065997
714, 0, 11076643, 995068, 3065997
715, 0, 1009175, 995087, 3065997
715, 1522553057, 182918940, 995087, 3065997
716, 0, 1057902, 995174, 3065997
717, 0, 735331, 994812, 3065997
717, 0, 11090410, 994812, 3065997
718, 0, 1026222, 994855, 3065997
718, 1522553057, 223359301, 994855, 3065997
719, 0, 976565, 994830, 3065997
720, 0, 735451, 994470, 3065997
720, 0, 11078239, 994470, 3065997
721, 0, 1018217, 994502, 3065997
721, 1522553057, 263769038, 994502, 3065997
722, 0, 1337985, 994977, 3065997
723, 0, 740836, 994626, 3065997
723, 0, 11083574, 994626, 3065997
724, 0, 1019334, 994660, 3065997
724, 1522553057, 304188157, 994660, 3065997
725, 0, 964054, 994618, 3065997
726, 0, 785077, 994330, 3065997
726, 0, 11068702, 994330, 3065997
727, 0, 1003889, 994343, 3065997
727, 1522553057, 344423580, 994343, 3065997
728, 0, 966681, 994306, 3065997
729, 0, 743486, 993962, 3065997
729, 0, 11071172, 993962, 3065997
730, 0, 1007662, 993980, 3065997
730, 1522553057, 385072644, 993980, 3065997
731, 0, 1011182, 994003, 3065997
732, 0, 729394, 993642, 3065997
732, 0, 11060675, 993642, 3065997
733, 0, 997007, 993646, 3065997
733, 1522553057, 425484419, 993646, 3065997
734, 0, 996987, 993650, 3065997
735, 0, 728636, 993290, 3065997
735, 0, 11065542, 993290, 3065997
736, 0, 1002759, 993302, 3065997
736, 1522553057, 465920985, 993302, 3065997
737, 0, 1276590, 993686, 3065997
738, 0, 728087, 993327, 3065997
738, 0, 11078586, 993327, 3065997
739, 0, 1015699, 993357, 3065997
739, 1522553057, 506235938, 993357, 3065997
740, 0, 970574, 993327, 3065997
741, 0, 2428509, 995263, 3065997
741, 0, 11124649, 995263, 3065997
742, 0, 1077336, 995373, 3065997
742, 1522553057, 546472663, 995373, 3065997
743, 0, 980806, 995354, 3065997
744, 0, 734017, 995003, 3065997
744, 0, 11084412, 995003, 3065997
745, 0, 1025015, 995043, 3065997
745, 1522553057, 586999645, 995043, 3065997
746, 0, 978537, 995021, 3065997
747, 0, 735655, 994674, 3065997
747, 0, 11060737, 994674, 3065997
748, 0, 998529, 994679, 3065997
748, 1522553057, 627429440, 994679, 3065997
749, 0, 979758, 994660, 3065997
750, 0, 731980, 994310, 3065997
750, 0, 11113885, 994310, 3065997
751, 0, 1050166, 994384, 3065997
751, 1522553057, 667690071, 994384, 3065997
752, 0, 982854, 994369, 3065997
753, 0, 743305, 994036, 3065997
753, 0, 11073960, 994036, 3065997
754, 0, 1004928, 994050, 3065997
754, 1522553057, 708172730, 994050, 3065997
755, 0, 970377, 994019, 3065997
756, 0, 736037, 993678, 3065997
756, 0, 11079816, 993678, 3065997
757, 0, 1013285, 993703, 3065997
757, 1522553057, 748617161, 993703, 3065997
758, 0, 995139, 993704, 3065997
759, 0, 727101, 993353, 3065997
759, 0, 11090360, 993353, 3065997
760, 0, 1026224, 993396, 3065997
760, 1522553057, 788988467, 993396, 3065997
761, 0, 978183, 993377, 3065997
762, 0, 734780, 993038, 3065997
762, 0, 11070800, 993038, 3065997
763, 0, 1003591, 993051, 3065997
763, 1522553057, 829478575, 993051, 3065997
764, 0, 965914, 993016, 3065997
765, 0, 728136, 992670, 3065997
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
1, 0, 1143209, 1143209, 0
2, 0, 1064487, 1103848, 0
3, 0, 1029410, 1079036, 0
4, 0, 1045688, 1070699, 0
5, 0, 1024934, 1061546, 0
6, 0, 1028452, 1056031, 0
7, 0, 1035458, 1053092, 0
8, 0, 1049288, 1052617, 0
9, 0, 1032494, 1050382, 0
10, 0, 1528870, 1098230, 1528870
11, 0, 1529834, 1137466, 1529834
12, 0, 1541946, 1171172, 1541946
13, 0, 1524786, 1198373, 1541946
14, 0, 1514866, 1220979, 1541946
14, 1, 1148517400, 1220979, 1541946
15, 0, 1032583, 1208420, 1541946
16, 0, 1023131, 1196840, 1541946
17, 0, 1150449, 1194112, 1541946
18, 0, 1047822, 1185985, 1541946
19, 0, 1022589, 1177386, 1541946
20, 0, 1084127, 1172724, 1541946
21, 0, 1028530, 1165858, 1541946
22, 0, 1043401, 1160292, 1541946
23, 0, 1019939, 1154190, 1541946
24, 0, 1033821, 1149175, 1541946
25, 0, 1036713, 1144677, 1541946
26, 0, 1037782, 1140566, 1541946
